class_Id,SpellsKnown,Name,Gender,Heritage,TemplateString,Stuck,AiUsesMana,AllowGive,IgnoreCollisions,ReportCollisions,Ethereal,GravityStatus,Attackable,ReportCollisionsAsEnvironment,AllowEdgeSlide,NeverFailCasting,AiImmobile,NonProjectileMagicImmune,Strength,Endurance,Quickness,Coordination,Focus,Self,MaxHealth,MaxStamina,MaxMana,DeathTreasureType,ItemType,CreatureType,ItemsCapacity,ContainersCapacity,Mass,ItemUseable,Level,ArmorType,CombatMode,TargetingTactic,PhysicsState,AiAllowedCombatStyle,ShowableOnRadar,XpValue,AxeSkill,BowSkill,CrossbowSkill,DaggerSkill,MaceSkill,MeleeDefenseSkill,MissileDefenseSkill,SlingSkill,SpearSkill,StaffSkill,SwordSkill,ThrownWeaponSkill,UnarmedCombatSkill,ArcaneLoreSkill,MagicDefenseSkill,ManaConversionSkill,DeceptionSkill,HealingSkill,JumpSkill,LockpickSkill,RunSkill,CreatureEnchantmentSkill,ItemEnchantmentSkill,LifeMagicSkill,WarMagicSkill,TwoHandedCombatSkill,VoidMagicSkill,HeavyWeaponsSkill,LightWeaponsSkill,FinesseWeaponsSkill,MissileWeaponsSkill,ShieldSkill,DualWieldSkill,RecklessnessSkill,SneakAttackSkill,DirtyFightingSkill,SummoningSkill,BaseArmor,HealthRate,StaminaRate,ManaRate,Shade,ArmorModVsSlash,ArmorModVsPierce,ArmorModVsBludgeon,ArmorModVsCold,ArmorModVsFire,ArmorModVsAcid,ArmorModVsElectric,VisualAwarenessRange,PowerupTime,ChargeSpeed,Modelscale,ResistSlash,ResistPierce,ResistBludgeon,ResistFire,ResistCold,ResistAcid,ResistElectric,ResistHealthBoost,ResistStaminaDrain,ResistStaminaBoost,ResistManaDrain,ResistManaBoost,AiUseMagicDelay,ObviousRadarRange,AiAcquireHealth,ResistHealthDrain,DeathTreasureType,LootTier
30937,0,Sword Swallower,,,,1,,,0,1,0,,,,,,,,350,360,200,220,150,150,380,510,150,456,16,79,-1,-1,,1,80,0,2,9,1032,,2,30000,,,,,,230,350,,,,,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30974,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30975,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30976,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30977,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30978,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30979,0,Hermit,Female,Viamontian,Tormented Soul,1,,1,1,1,0,1,0,1,1,,0,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,120,32,200,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30980,0,Baby Thrungus,,,Creature NPC,1,,1,,1,0,,0,1,1,,1,,5,5,10,5,1,1,3,5,1,,16,31,-1,-1,120,32,8,0,,,6292504,,4,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30981,0,Lila Fiori,,,Flower Girl,1,,,1,1,,1,0,1,1,,,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,,32,11,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30990,0,Sentry,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,150,140,150,150,120,130,170,240,140,,16,31,-1,-1,120,32,67,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30991,0,Society Greeter,,,Exploration Society Agent,1,,1,1,1,0,1,0,1,1,,,,65,85,95,45,85,85,53,95,95,,16,31,255,255,,32,15,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30992,0,Sentry,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,150,140,150,150,120,130,170,240,140,,16,31,-1,-1,120,32,67,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30993,0,Sentry,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,150,140,150,150,120,130,170,240,140,,16,31,-1,-1,120,32,67,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30994,0,Sentry,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,150,140,150,150,120,130,170,240,140,,16,31,-1,-1,120,32,67,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30995,0,Academy Foreman,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,120,32,10,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30996,0,Academy Blacksmith,,,Exploration Society Agent,1,,1,,1,0,,0,1,1,,1,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,120,32,10,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31002,0,Tukora Lieutenant,,,,1,,,,,,,,,,,,,380,340,300,300,200,240,4670,6000,240,1000,16,5,255,255,,1,185,,,,1032,131,4,800000,,,,,,440,463,,,,,,,,375,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31003,0,Tukora Commander,,,,1,,,,,,,,,,,,,380,340,300,300,200,240,4670,6000,240,1000,16,5,255,255,,1,220,,2,,1032,131,4,1400000,,,,,,465,483,,,,,,,,375,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31004,0,Tukora Sentinel,,,,1,,,,,,,,,,,,,380,340,300,300,200,240,4670,6000,240,1000,16,5,255,255,,1,185,,,,1032,131,4,800000,,,,,,430,420,,,,,,,,375,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31005,0,Olthoi Ripper,,,,1,,,,1,,1,1,,,,,1,390,390,220,220,170,120,2700,3390,120,1000,16,1,255,255,,1,185,,,13,1032,,2,1100000,,,,,,380,395,,,,,,,,350,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31006,0,Olthoi Larvae,,,,1,,,0,1,0,1,1,,,,,,380,380,240,280,160,160,1690,1880,160,452,16,35,-1,-1,,1,115,0,2,9,1032,131,2,120000,,,,,,190,330,,,,,,,,277,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31007,0,Olthoi Slasher,,,,1,,,0,1,0,,,,,,,1,370,370,210,210,160,120,2300,4570,120,1000,16,1,255,255,,1,185,,,,1032,,2,800000,,,,,,360,350,,,,,,,,315,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31008,0,Olthoi Slayer,,,,1,,,,1,,1,1,,,,,1,370,370,210,210,160,120,2300,4570,120,1000,16,1,255,255,,1,185,,,,1032,,2,800000,,,,,,360,380,,,,,,,,325,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31009,5,Mosswart Worshipper,,,,1,0,,0,1,0,,,,,,,,250,240,215,230,185,175,820,1040,675,1000,16,4,-1,-1,,1,185,0,2,13,1032,131,2,800000,,,,,,420,460,,,,,,,250,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31010,5,Mosswart Elder,,,,1,0,,0,1,0,,,,,,,,250,240,215,230,185,175,820,1040,675,1000,16,4,-1,-1,,1,185,0,2,13,1032,131,2,800000,,,,,,420,460,,,,,,,250,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31011,0,CreatureName,,,,1,,,0,1,0,,,,,,,,465,415,370,405,85,85,2908,2415,85,26,16,5,-1,-1,,1,185,0,2,9,1032,131,2,354259,170,,,170,170,380,480,,170,170,170,120,135,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31012,11,Eidolon,,,,1,0,,0,1,0,,1,,,,,,330,270,360,360,320,320,635,275,670,449,16,77,255,255,,1,160,,,,1032,,2,500000,,,,,,170,336,,,,,,,300,309,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31013,9,Wicked Skeleton,,,,1,1,,0,1,0,,,,,1,,,300,400,300,300,300,300,3000,4000,3000,449,16,30,-1,-1,,1,160,0,,5,1032,183,2,500000,,,,,,380,477,,,,,,,,300,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31014,9,Naughty Skeleton,,,,1,1,,0,1,0,,,,,1,,,300,400,300,400,300,300,0,0,0,449,16,30,-1,-1,,1,160,0,,5,1032,183,2,500000,,,,,,380,477,,,,,,,,300,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31015,3,Mu-miyah Sentinel,,,,1,1,,0,1,0,,,,,,,,160,170,180,170,250,260,1405,1630,760,449,16,14,-1,-1,,1,160,0,1,5,1032,183,2,500000,,,,,,310,425,,,,,,,240,304,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31016,4,Agitated Phyntos Wasp,,,,1,1,,0,1,0,,1,,,1,,1,340,380,450,450,340,300,1850,2380,2380,461,16,9,-1,-1,,1,160,,2,13,1032,,4,500000,,,,,,325,400,,,,,,,200,275,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31017,9,Kirit Zefir,,,,1,1,,0,1,0,,1,,,1,,1,400,400,400,400,260,260,2000,8000,8000,461,16,29,-1,-1,,1,105,,2,13,1032,,2,500000,,,,,,300,410,,,,,,,,275,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31018,7,Grievver Violator,,,,0,1,,0,1,0,,1,,,1,,,250,160,250,200,140,190,780,660,640,461,16,44,-1,-1,,1,160,0,2,3,1032,131,2,500000,,,,,,300,375,,,,,,,220,265,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31019,0,Bloated Eater,,,,1,,,0,1,0,1,1,,,,,,460,470,310,330,260,260,1295,1470,260,454,16,79,-1,-1,,1,160,0,2,9,1032,,2,500000,,,,,,250,400,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31020,0,Insolent Penguin,,,,1,,,0,1,0,1,1,,,,,,600,600,600,600,30,30,750,1200,30,449,16,80,-1,-1,,1,185,0,2,9,1032,131,2,400000,,,,,,80,210,,,,,,130,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31021,3,Puffball Thrungus,,,,1,,,0,1,0,1,1,,,,,1,565,252,262,575,373,404,929,812,767,999,16,82,-1,-1,,1,210,0,2,9,1032,131,2,155000,,,,,,310,500,,,,,,,,250,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31022,2,Jelly Thrungus,,,,1,,,0,1,0,1,1,,,,,1,565,252,262,575,373,404,929,812,767,999,16,82,-1,-1,,1,210,0,2,9,1032,131,2,155000,,,,,,310,500,,,,,,,,250,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31023,0,Black Morel Thrungus,,,,1,,,0,1,0,1,1,,,,,1,589,263,274,600,389,421,2922,2208,1686,999,16,82,-1,-1,,1,220,0,2,9,1032,131,2,400000,,,,,,320,510,,,,,,,,265,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31024,1,Mudwort Thrungus,,,,1,,,0,1,0,1,1,,,,,,442,197,205,450,292,316,517,489,505,999,16,82,-1,-1,,1,185,0,2,9,1032,131,2,120000,,,,,,310,500,,,,,,,,250,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31025,0,Fire Morel Thrungus,,,,1,,,0,1,0,1,1,,,,,1,589,263,274,600,389,421,2922,2208,1686,999,16,82,-1,-1,,1,220,0,2,9,1032,131,2,400000,,,,,,320,510,,,,,,,,265,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31027,0,Antius Blackmoor,Male,Aluvian,MacDugal's Lieutenant,1,,1,,1,0,,0,1,1,,1,,180,170,140,165,50,40,235,370,80,,16,31,-1,-1,120,32,16,0,,,6292504,,4,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31028,0,Bloated Eater,,,,1,,,0,1,0,1,1,,,,,,460,470,310,330,260,260,1295,1470,260,454,16,79,-1,-1,,1,160,0,2,9,1032,,2,500000,,,,,,350,410,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31029,0,Insolent Penguin,,,,1,,,0,1,0,1,1,,,,,,600,600,600,600,30,30,750,1200,30,449,16,80,-1,-1,,1,185,0,2,9,1032,131,2,400000,,,,,,80,210,,,,,,130,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31030,1,Mudwort Thrungus,,,,1,,,0,1,0,1,1,,,,,,442,197,205,450,292,316,517,489,505,455,16,82,-1,-1,,1,185,0,2,9,1032,131,2,120000,,,,,,310,500,,,,,,,,250,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31035,0,Ruschk Totem,,,Totem Man,1,0,1,1,1,0,1,0,1,1,1,1,,100,100,100,100,100,100,50,100,100,,16,31,-1,-1,120,32,10,0,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31036,0,Ruschk Challenger,,,,1,,,1,1,,1,0,1,1,,,,60,70,80,50,120,130,45,80,140,,16,,-1,-1,,32,300,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31040,4,Tursh,,,Ruschk God of Hunger,1,1,,0,1,0,1,1,,,,,,500,450,400,420,320,320,3225,10450,10320,445,16,14,-1,-1,,1,240,0,2,9,1032,131,2,1850000,,,,,,460,515,,,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31163,0,Austin,Male,Aluvian,Leveling God,1,,1,,1,0,,0,1,1,,1,,200,150,210,220,100,100,225,350,200,,16,31,-1,-1,120,32,20,0,,,6292504,,4,2569,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31220,0,CreatureName,,,,1,,,0,1,0,,,,,,,,465,415,370,405,85,85,2908,2415,85,26,16,5,-1,-1,,1,185,0,2,9,1032,131,2,354259,170,,,170,170,380,480,,170,170,170,120,135,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31225,0,Famished Eater,,,,1,,,0,1,0,,,,,,,,330,340,180,200,130,130,290,490,130,456,16,79,-1,-1,,1,60,0,2,9,1032,,2,17500,,,,,,215,330,,,,,,,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31228,0,Runic Door Guardian,,,,1,,,1,1,,1,0,1,1,,0,,0,0,0,0,0,0,0,0,0,,16,,-1,-1,,32,,,,,6292504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31235,6,Burrowing Grievver,,,,0,1,,0,1,0,,1,,,1,,,250,160,250,200,140,190,780,660,640,461,16,44,-1,-1,,1,160,0,2,3,1032,131,2,500000,,,,,,300,375,,,,,,,220,265,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31279,0,Bone Scourge,,,,1,1,,0,1,0,,,,,1,,,165,175,220,215,195,205,1758,1895,1625,449,16,30,-1,-1,,1,160,0,,5,1032,183,2,500000,,,,,,380,440,,,,,,,,315,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31280,11,Twisted Shadow,,,,1,1,,,,,,,,1,1,,,180,200,240,220,200,130,660,740,760,455,16,22,-1,-1,90,1,160,0,,3,4195336,183,2,500000,,,,,,400,490,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31281,23,Void Lord,,,,1,,,,1,,1,1,,1,,,,160,180,220,200,180,130,580,700,630,464,16,22,-1,-1,,1,135,,,,4195336,183,2,75000,,,,,,315,410,,,,,,,320,256,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31282,23,Greater Void Lord,,,,1,,,,1,,1,1,,1,,,,280,300,300,280,360,380,2500,600,620,464,16,22,-1,-1,,1,160,,,,4195336,183,2,500000,,,,,,315,410,,,,,,,320,256,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31284,0,Jin Ghao,,,Royal Emissary,1,,,1,1,,1,0,1,1,,,,115,70,125,180,80,55,85,148,65,,16,31,-1,-1,,32,36,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31290,0,Soldier,,,Fort Tethana Guardsman,1,,,1,1,,1,0,1,1,,1,,104,160,180,50,120,130,180,290,140,,16,31,-1,-1,,32,54,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31292,0,Viamontian Man-at-Arms,,,,1,,,0,1,0,,,,,,,,330,310,280,280,70,70,460,520,70,448,16,83,-1,-1,,1,100,0,2,9,1032,131,2,80000,,,,,,290,390,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31296,0,Fiun Gaya,,,Keeper of the Light,1,,1,,,,,0,,,,,,60,60,70,50,30,40,60,60,40,,16,78,-1,-1,,32,100,,,,6292504,,4,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31308,0,Xsao Lann,,,Beast Tamer,1,,,1,1,,1,0,1,1,,1,,60,70,80,50,120,130,45,80,140,,16,31,255,255,,32,200,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31312,0,Darling,,,,1,,,0,1,0,1,1,,,,,,500,300,320,320,150,150,5000,5000,150,455,16,46,-1,-1,,1,160,0,2,9,1032,131,2,500000,,,,,,300,465,,,,,,300,,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31313,0,Stomper,,,,1,,,0,1,0,1,1,,,,,,270,350,240,260,110,90,500,1250,90,1000,16,8,-1,-1,,1,185,0,2,9,1032,,4,800000,,,,,,310,425,,,,,,300,,360,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31316,0,Ricardo,,,Traveler,1,,,1,1,,1,0,1,1,,,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,,32,80,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31328,0,Shanrek the Forger,,,Master Forger,1,,,1,1,,1,0,1,1,,,,60,70,80,50,120,130,45,80,140,,16,31,-1,-1,,32,120,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31329,0,Blue Coral Reef,,,,1,,,1,1,,1,0,1,1,,,,10,10,10,10,10,10,0,0,0,,16,,-1,-1,,32,,,,,6292504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31338,0,Gronk the Hammer,Male,,,1,,,0,1,0,,,,,,,,400,245,255,295,140,146,1623,1245,146,455,16,31,-1,-1,120,1,160,0,,13,1032,131,2,500000,340,,,,,325,340,,,,,,440,,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31339,0,Bandit Forger,Male,,,1,,,0,1,0,1,1,,,,,,315,245,255,295,140,146,293,1245,146,455,16,31,-1,-1,120,1,160,0,,13,1032,131,2,500000,,,,,,380,205,,,,,,,,340,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31340,10,Guardian Blue Coral Golem,,,,1,1,,0,1,0,1,1,,,1,,,400,1000,400,400,300,400,600,2000,600,,16,13,-1,-1,,1,160,0,2,9,1032,,2,0,,,,,,375,360,,,,,,300,300,250,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31361,6,Hard-Headed Skeleton,,,,1,1,,0,1,0,,,,,1,,,95,105,150,145,135,145,198,285,265,451,16,30,-1,-1,,1,60,0,1,5,1032,183,2,17500,110,140,140,80,110,60,150,,110,110,110,,100,110,110,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31364,0,Jacob Durstan,,,Adventurer,1,,,1,1,,1,0,1,1,,,,98,120,95,50,120,130,145,220,140,,16,31,-1,-1,,32,33,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31376,0,Sarkin Killcrane,,,Shadow Hunter,1,,,0,1,,1,0,1,1,,,,215,140,180,215,110,115,200,270,200,,16,31,-1,-1,,32,90,,,,6292504,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31397,15,Xaa Xiil,,,,1,1,,0,1,0,,,,,,,,150,210,230,200,210,210,1755,1910,1710,26,16,71,-1,-1,,1,161,0,2,9,1032,131,2,500000,,,,,,287,420,,,,,,,,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31398,8,Penumbral Horror,,,,0,1,,0,1,0,,1,,,1,,,250,160,250,200,140,190,1310,1310,1310,461,16,44,-1,-1,,1,160,0,2,3,1032,131,2,500000,,,,,,300,375,,,,,,380,220,265,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31399,8,Greater Penumbral Horror,,,,0,1,,0,1,0,,1,,,1,,,250,160,250,200,140,190,1480,1160,1090,461,16,44,-1,-1,,1,160,0,2,3,1032,131,2,500000,,,,,,300,375,,,,,,380,220,265,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31400,6,Raven Consript,Male,,Raven Hand,1,1,,0,1,0,,,,,,,,395,360,320,340,80,80,680,910,80,455,16,31,-1,-1,120,1,135,0,,13,1032,,2,500000,,,,,,300,330,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31402,9,Raven Augur,Male,,Raven Hand,1,1,,0,1,0,,,,,,,,360,400,300,300,360,360,600,600,600,455,16,31,-1,-1,120,1,135,0,,13,1032,,2,500000,,,,,,290,320,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31405,6,Raven Hunter,Male,,Raven Hand,1,1,,0,1,0,,,,,,,,320,280,280,280,260,200,450,500,200,455,16,31,-1,-1,120,1,135,0,4,13,1032,,2,380000,,,,,,300,330,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31406,6,Archon Traesis,Male,,,1,1,,0,1,0,,,,,,,,360,400,300,300,360,360,600,600,600,455,16,31,-1,-1,120,1,160,0,,13,1032,,2,500000,,,,,,300,330,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31407,9,Archon Greis,Male,,,1,1,,0,1,0,,,,,,,,360,400,300,300,360,360,600,600,600,455,16,31,-1,-1,120,1,160,0,,13,1032,,2,500000,,,,,,290,320,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
